-0.041,0.040,0.028,-0.998
-0.041,0.039,0.028,-0.998
-0.039,0.042,0.031,-0.998
-0.044,0.042,0.033,-0.998
-0.046,0.038,0.031,-0.998
-0.050,0.027,0.032,-0.998
-0.045,0.012,0.049,-0.998
-0.038,0.016,0.052,-0.998
-0.029,0.013,0.055,-0.998
-0.031,0.002,0.049,-0.998
-0.028,-0.004,0.048,-0.998
-0.026,-0.003,0.048,-0.998
-0.010,-0.002,0.052,-0.999
0.002,-0.006,0.053,-0.999
0.009,-0.014,0.057,-0.998
0.009,-0.022,0.070,-0.997
0.005,-0.023,0.069,-0.997
-0.004,-0.021,0.050,-0.999
0.001,-0.018,0.044,-0.999
0.019,-0.014,0.042,-0.999
0.045,-0.009,0.038,-0.998
0.084,-0.005,0.033,-0.996
0.113,-0.001,0.032,-0.993
0.155,0.006,0.033,-0.987
0.184,0.009,0.030,-0.982
0.214,0.014,0.027,-0.976
0.251,0.019,0.021,-0.968
0.267,0.020,0.019,-0.963
0.288,0.022,0.018,-0.957
0.313,0.027,0.017,-0.949
0.334,0.028,0.014,-0.942
0.343,0.029,0.014,-0.939
0.353,0.027,0.020,-0.935
0.354,0.027,0.021,-0.935
0.349,0.029,0.022,-0.936
0.340,0.029,0.023,-0.940
0.335,0.030,0.022,-0.941
0.332,0.032,0.022,-0.943
0.327,0.034,0.021,-0.944
0.326,0.034,0.022,-0.944
0.325,0.036,0.022,-0.945
0.326,0.039,0.020,-0.944
0.327,0.039,0.021,-0.944
0.324,0.039,0.021,-0.945
0.323,0.038,0.021,-0.946
0.322,0.037,0.019,-0.946
0.322,0.035,0.019,-0.946
0.323,0.035,0.019,-0.945
0.318,0.036,0.019,-0.947
0.315,0.036,0.019,-0.948
0.258,0.023,0.032,-0.965
0.203,0.011,0.047,-0.978
0.186,0.007,0.052,-0.981
0.091,-0.013,0.071,-0.993
0.046,-0.019,0.075,-0.996
0.023,-0.019,0.074,-0.997
0.018,-0.019,0.074,-0.997
-0.008,-0.023,0.077,-0.997
-0.025,-0.023,0.075,-0.997
-0.029,-0.022,0.073,-0.997
-0.032,-0.022,0.071,-0.997
-0.037,-0.022,0.071,-0.997
-0.042,-0.022,0.070,-0.996
-0.044,-0.022,0.069,-0.996
-0.049,-0.017,0.063,-0.997
-0.051,-0.015,0.062,-0.997
-0.052,-0.014,0.063,-0.997
-0.050,-0.016,0.070,-0.996
-0.045,-0.016,0.072,-0.996
-0.041,-0.016,0.070,-0.997
-0.037,-0.014,0.072,-0.997
-0.036,-0.013,0.068,-0.997
-0.038,-0.013,0.065,-0.997
-0.041,-0.012,0.062,-0.997
-0.040,-0.011,0.058,-0.997
