0.602,-0.062,0.144,0.783
0.610,-0.062,0.141,0.777
0.614,-0.062,0.141,0.775
0.619,-0.061,0.138,0.771
0.616,-0.068,0.134,0.773
0.616,-0.067,0.135,0.773
0.613,-0.067,0.133,0.776
0.613,-0.065,0.134,0.776
0.609,-0.068,0.136,0.778
0.610,-0.066,0.139,0.777
0.608,-0.065,0.139,0.779
0.610,-0.066,0.139,0.777
0.608,-0.066,0.140,0.778
0.605,-0.072,0.142,0.780
0.603,-0.073,0.146,0.781
0.601,-0.076,0.146,0.782
0.599,-0.074,0.144,0.784
0.596,-0.074,0.143,0.786
0.594,-0.075,0.143,0.788
0.591,-0.076,0.143,0.790
0.587,-0.075,0.146,0.793
0.588,-0.073,0.146,0.792
0.595,-0.075,0.143,0.788
0.603,-0.077,0.139,0.782
0.606,-0.081,0.130,0.780
0.602,-0.085,0.113,0.786
0.600,-0.088,0.112,0.787
0.595,-0.093,0.115,0.790
0.593,-0.104,0.114,0.790
0.595,-0.109,0.114,0.788
0.595,-0.103,0.116,0.789
0.597,-0.098,0.115,0.788
