-0.026,0.065,0.005,0.998
-0.027,0.058,0.000,0.998
-0.035,0.063,-0.005,0.997
-0.039,0.059,-0.016,0.997
-0.036,0.062,-0.026,0.997
-0.035,0.067,-0.045,0.996
-0.034,0.074,-0.084,0.993
-0.040,0.075,-0.136,0.987
-0.045,0.092,-0.243,0.965
-0.044,0.095,-0.256,0.961
-0.039,0.101,-0.283,0.953
-0.034,0.098,-0.304,0.947
-0.032,0.093,-0.304,0.948
-0.030,0.090,-0.296,0.950
-0.031,0.082,-0.282,0.955
-0.033,0.074,-0.268,0.960
-0.034,0.068,-0.257,0.963
-0.034,0.017,-0.156,0.987
-0.020,0.000,-0.107,0.994
-0.003,0.000,-0.060,0.998
0.002,0.005,-0.038,0.999
0.005,0.012,-0.025,1.000
0.009,0.023,-0.014,1.000
0.010,0.031,-0.010,0.999
0.012,0.040,-0.007,0.999
0.016,0.054,-0.008,0.998
0.018,0.067,-0.007,0.998
0.016,0.079,-0.003,0.997
0.013,0.090,0.002,0.996
0.014,0.103,0.005,0.995
0.014,0.112,0.007,0.994
0.019,0.112,0.011,0.994
0.023,0.103,0.013,0.994
