0.067,0.046,-0.018,0.997
0.068,0.049,-0.018,0.996
0.068,0.050,-0.017,0.996
0.060,0.055,-0.012,0.997
0.055,0.055,-0.010,0.997
0.034,0.054,-0.006,0.998
-0.053,0.050,-0.005,0.997
-0.094,0.055,-0.001,0.994
-0.107,0.056,0.000,0.993
-0.180,0.062,0.007,0.982
-0.232,0.063,0.010,0.971
-0.259,0.066,0.010,0.964
-0.282,0.065,0.008,0.957
-0.297,0.065,0.006,0.953
-0.311,0.068,0.006,0.948
-0.325,0.071,0.005,0.943
-0.332,0.074,0.004,0.940
-0.332,0.075,0.007,0.940
-0.329,0.075,0.011,0.941
-0.323,0.079,0.012,0.943
-0.309,0.083,0.012,0.947
-0.286,0.091,0.012,0.954
-0.251,0.084,0.011,0.964
-0.190,0.071,0.006,0.979
-0.149,0.063,0.005,0.987
-0.111,0.066,0.008,0.992
-0.071,0.068,0.010,0.995
-0.024,0.061,0.006,0.998
0.000,0.060,0.005,0.998
0.016,0.062,0.006,0.998
0.028,0.069,0.007,0.997
0.038,0.078,0.006,0.996
0.051,0.088,0.005,0.995
0.051,0.101,0.003,0.994
0.047,0.095,-0.002,0.994
0.042,0.094,-0.002,0.995
0.043,0.099,0.002,0.994
0.045,0.105,0.003,0.993
0.050,0.109,0.002,0.993
